search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
Cardiff University,university,jgwilliams.bsky.social,Joe Williams,"Lecturer in Human Geography at Cardiff University, PI of the ERC/UKRI GloNeW project. Unconventional water, infrastructure, political ecology, climate change. Views usually someone else's.",0,0,0,2024-10-20
Cardiff University,university,jendavies.bsky.social,Jen Davies,"I study the motor control of dynamic movements. I'm particularly interested in the effect of our environment and psychological state on how we control movement. (I'm terming this ""psychoneuromechanics"" for now). Senior Lecturer at Cardiff University.",0,0,0,2024-10-20
Cardiff University,university,leonie-conservator.bsky.social,Leonie McKenzie ,"Final year masters conservation student at Cardiff university. Former secondary school science teacher. Enjoys outreach programmes. All views are my own.

https://linktr.ee/leoniemckenzie",0,0,0,2024-10-20
Cardiff University,university,pennigulrich.bsky.social,Ulrich Pennig,Senior Lecturer in Algebra and Topology at Cardiff University. All views are my own.,0,0,0,2024-10-20
Cardiff University,university,edgarethpoole.bsky.social,Ed Gareth Poole 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏳️‍🌈,"Darllenydd, Canolfan Llywodraethiant Cymru | Reader, Wales Governance Centre at Cardiff University | en - cy - nl |",0,0,0,2024-10-20
Cardiff University,university,alisonharvey.bsky.social,Alison Harvey 🏳️‍🌈,"Doing digital things with rare books and archives at Cardiff University Special Collections and Archives. Digitisation, IIIF, metadata, minimal computing, digital humanities. Head in a book or up a mountain.",0,0,0,2024-10-20
Cardiff University,university,ianhall.bsky.social,Ian Hall,"Climate scientist, palaeoclimatologist, marine geologist and ageing marathon runner. Prof. @ Cardiff University, views are my own, #FirstGen, He/Him 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺",0,0,0,2024-10-20
Cardiff University,university,eberllab.bsky.social,Eberl Lab 👨🏻‍🔬👩🏽‍💻🔬🧫,Research group of Prof Matthias Eberl at Cardiff University • Unconventional T cells • Immune responses in acute infections • Public involvement and engagement • @eberlmat.bsky.social @superbugs.bsky.social ,0,0,0,2024-10-20
Cardiff University,university,clarebennett.bsky.social,Clare Bennett ,Nurse academic at Cardiff University. My research and teaching predominantly focus on promoting the health of vulnerable populations through systems-oriented research. My bio can be found here: https://profiles.cardiff.ac.uk/staff/bennettcl3 ,0,0,0,2024-10-20
Cardiff University,university,lissenbergjohan.bsky.social,Johan Lissenberg ,"Geologist at Cardiff University, passionate about magmatism and mid-ocean ridges. Dutchman in Wales.",0,0,0,2024-10-20
